,french,bassa
1999,"Tous deux enveloppent alors le corps de Jésus dans des toiles de lin, avec les aromates, selon la coutume des Juifs pour les enterrements.",Ba nlép mim u Yésu ni bibandas bi bi gwé binunumba kiki lem i Lôk Yuda.
2000,"Après la mort de Jésus, un homme riche qui s’appelait Joseph a demandé à Pilate la permission de descendre le corps de Jésus du poteau.","Mbus nyemb Yésu, ngwañ mut wada le Yôsep, u bat Pilatô kunde i héa mim u Yésu i ngii kék."
2001,"9 Dès lors, d’après la Bible, à la mort ni l’âme ni l’esprit ne quittent le corps pour continuer de vivre dans le monde spirituel.","9 Jon i noñnaga ni Bibel, to mbuu, to ngui niñ ba nyék bé nyuu mut ngéda a nwo i kônde ke ni bisu i niñ i nkoñ mbuu."
2002,"L’hémodilution consiste à dériver une partie du sang du patient, à le remplacer par un restaurateur du volume sanguin et à le réintroduire ensuite dans le corps.","Ba nla gwélél njel ba nsébél le hémôdilusion, i i yé le inyu kan mut, ba ntégbaha libim li matjél ikété bibot, mbus ba bulus i ndég matjél i nyégle ikété nyuu i nkokon ni bee bi bi yé malép malép."
2003,"Ces pratiques sont mauvaises pour trois raisons : 1) elles rendent esclaves, 2) elles abîment le corps, et 3) elles sont impures .","Ma maboñok ma yé mabe inyule  ma yilha bés minkol nwap,  ma nkônôs manyu més, ni  ma yé nyega."
2004,"» Puis, pour appuyer l’idée que la foi doit se manifester par des œuvres, il a ajouté : « Comme le corps sans esprit est mort, de même aussi la foi sans œuvres est morte » (Jacq.",Ha nyen Yakôbô a ntibil ki unda le maboñog mon ma nlama unda le mut a gwé hémle.
2005,"Le casque du soldat romain protégeait sa tête, son cou et son visage.","Mbéla tole hikôtô sônda Rôma i bé haba i bé hôla nye i hô ño wé, joo jé ni su wé le makoñ ma tihba bañ bijô bi nyuu bi."
2006,"« Si quelqu’un fait trébucher un de ces petits qui ont foi en moi, fait remarquer Jésus, il vaudrait mieux pour lui qu’on lui mette autour du cou une meule de moulin que fait tourner un âne, et qu’on le jette à la mer » .","Yésu a ñunda le: “Nu ni nu a mboñ le mut wada a baage ipôla bôt batitigi bana ba nhémle, i yé nseñ inyu yé le ba yoñ ngok kôgôl jakas li nkiiñaha, ba kañ nye yo i joo, ba leñ nye ikété tuye.”"
2007,"Le drame familial raconté dans ce livre présente des leçons profondes et utiles à tous sur l’amour, la perte d’un être cher, la foi et la fidélité.","Ñañ u lihaa kaat ini i ntoñol, u nti bés bobasôna biniigana bi ngui inyu gwéha, nyemb i mut wés, hémle, ni ndéñbe i unda gwéha."
2008,Quels bienfaits le « Photo-Drame de la Création » a- t- il procurés à ceux qui l’ont vu ?,Inyuki biliñge liñge bi bi bééna ño nkwel ni hop pulasi le “Photo-Drame de la Création” bi bé bisai inyu i bet ba bi tehe gwo?
2009,7 Rien qu’en 1914 le petit groupe des Étudiants de la Bible a présenté le « Photo-Drame de la Création » à plus de neuf millions de spectateurs.,"7 Ndi i ñwii 1914, Banigil Bibel, kii ba bé ndék ha ngéda i, ba bi unda biliñgeliñge ni hop Pulasi le “Photo-Drame de la Création” i loo 9 000 000 di bôt."
2010,"Nous nous sommes dit que puisque nous supportions le froid de l’hiver canadien et les moustiques en été, nous devrions survivre n’importe où.","Di bi hoñol le ibale di bi la niñ ikété lihep likeñi li Kanada ni neige yé ni dikala di bé tééñga i ngéda sép, wee di bé le di niñ to hee homa ndutu ba bé le ba ep bés."
2011,"Une autre leçon encore ressort du contraste entre le père, accueillant et disposé à pardonner, et le fils aîné, froid et rancunier.","Biniigana di nsôk ôt, bi yé maselna ma yé ipôla isañ nu gwéha nu a yé bebee i leege ni i nwéhél man, ni libak li man nu mañ nu a ntééda hiun."
2012,"Quand le « jour du Seigneur » a- t- il commencé, et que s’est- il passé ensuite ?","Imbe ngéda “hilo hi Nwet” hi bi bôdôl, kii i bi tagbe i mbus?"
2013,L’époque de l’exécution du jugement dont parle l’ange est aussi appelée “ le jour de Jéhovah ”.,Ngéda biyônôl bi mbagi i añgel i mpôdôl i nsébla ki le “hilo hi Yéhôva.”
2014,Ils arrachent des épis le jour du sabbat,Ba nket mis ma blé i kel Sabat
2015,Elle me donne la force d’aller de l’avant en attendant le jour où je reverrai Timo. »,U nti me ngui i ke ni bisu i bem letee ni i kel me ga tiimba tehe Timô.”
2016,C’est bientôt le jour et l’heure !,Dilo di nsôk di nke mal.
2017,"Des flèches pendant le jour,","Tjañdi di ga boma,"
2018,"Si quelqu’un marche le jour, il ne trébuche contre rien, parce qu’il voit la lumière de ce monde.","Ibale mut a nhiôm njamuha, a mbômda bé yom yo ki yo inyule a ntehe mapubi ma nkoñ isi unu."
2019,"Le jour est proche, imminent.",Ngwa u Djob u gwé ni moo.
2020,Pourquoi le jour de notre mort est- il préférable au jour de notre naissance ?,Lelaa kel i nyemb yés i nloo kel yés ligwéé?
2021,78 32 Qu’est- ce qui est permis le jour du sabbat ?,78 32 Mambe mam ba nlama boñ i kel Sabat?
2022,Sylviana  et Sylvie Ann  avec Doratine le jour de son baptême.,"Silviana , Silvie Ann  lôñni Doratine i ñem i kel sôble yé"
2023,76 31 Ils arrachent des épis le jour du sabbat,76 31 Ba nket mis ma blé i kel Sabat
2024,72 29 Peut- on faire de belles actions le jour du sabbat ?,72 29 Baa mut a yé le a boñ loñge jam i kel Sabat?
2025,Mais Jésus accomplit un miracle : il ramène Lazare à la vie le jour même.,A témbna Lasarô i niñ i kel i.
2026,Cherche Jéhovah avant le jour de sa colère,Yéña Yéhôva nwaa le ngwa u hiun hié i nlo
2027,Après le jour du mariage,Mbus kel libii
2028,Peut- on faire de belles actions le jour du sabbat ?,Baa mut a yé le a boñ loñge jam i kel sabat?
2029,"Ils attendent « le jour de Jéhovah », qui mettra fin à ce monde méchant.","Mahéñha ni hala, bikristen bi, bi mbem lisuk li hiai hibe hini ngéda ‘ngwa Yéhôva.’"
2030,Ce sera pareil le jour où le Fils de l’homme sera révélé » .,Hala ki nyen y’a ba i kel Man mut a’ yis bôt njee a yé.” —Lukas 17:26-30.
2031,En quel sens le jour de notre mort peut- il valoir mieux que le jour de notre naissance ?,Inyuki hilo hi nyemb yés hi nloo hilo hi ligwéé jés?
2032,"Guettons le jour de justice,",Ndi ni hémle di ga téñbe.
2033,Qu’as- tu montré le jour de ton baptême ?,Kii i bi tagbe i kel ni bi kôs sôble?
2034,Et c’est ce qui se passera le jour de la Pentecôte.,Hala a ga bôña i ngwa Pentékôt.
2035,DES DISCIPLES ARRACHENT DES ÉPIS LE JOUR DU SABBAT,BANIGIL BA NKET MIS MA BLÉ I KEL SABAT
2036,"Le jour du sabbat, Jésus retourne à la synagogue pour enseigner.","I kel Sabat, Yésu a ntémb i ndap bibégés inyu niiga."
2037,Je ne ferai pas venir le malheur en ses jours .,M’a lona bé me jam libe lini dilo tjé. —1 Bikiñe 21:29.
2038,8 Quand le malheur frappe,8 Ngéda ndutu keñi i nkwo
2039,"Qui récolte le malheur, et pourquoi ?","Maselna ni ba ba yé toi maséé, bonjee ba yé ngoo? Inyuki?"
2040,"17 En tolérant momentanément le malheur, Dieu a laissé à d’autres personnes le temps d’accepter la vérité.","17 Kikii Djob a bi ume béba inyu ngim ngéda, hala a bi ti bôt bape pôla le ba neebe maliga."
2041,Quand le malheur frappe,Ngéda ndutu keñi i nkwo
2042,"Quand le malheur frappe ou que surviennent des temps difficiles, les Témoins se viennent rapidement en aide les uns aux autres.","Ngéda kuu i nkwo tole liyep li nlo, Mbôgi Yéhôva i mpala hôlna bo ni bo."
2043,11 Le livre de Ruth nous rappelle que le malheur frappe autant ceux qui font le bien que ceux qui font le mal (Eccl.,11 Ñañ u Ruth u nhôñlaha bés le mandutu ni bikuu bi nkwél biloñge bi bôt ni bibéba bi bôt.
2044,"Pourquoi le fait d’être riche, de rire et de se réjouir que les autres disent du bien de nous apporte- t- il le malheur ?","Inyuki i bana lingwañ, i nol hiol, ni i ba maséé ngéda bôt ba mbégés bés bi nlona bikuu?"
2045,Leurs bonnes relations leur ont été précieuses lorsque le malheur a frappé ; les deux jeunes femmes sont devenues veuves avant d’avoir eu des enfants .,"Iloo yaga le i njohok bôda ini i ngwal bon, i bi yila biyik. —Ruth 1:5."
2046,"La Bible dit : « Il est astucieux celui qui, ayant vu le malheur, s’est alors caché, mais les personnes inexpérimentées ont passé outre et doivent en porter la peine » .","Bibel i nkal le: “Mut yihe a ntehe jam libe, a nsolop; ndi ditégéé di bôt di ntagbe, di nkôs nôgôs.” —Bingéngén 22:3."
2047,"« Le vrai Dieu vit leurs œuvres, qu’ils étaient revenus de leur voie mauvaise ; et ainsi le vrai Dieu regretta le malheur qu’il avait parlé de leur causer ; et il ne le causa pas » .","Ñañ u nkal le: “Nyambe a tehe bañ minson nwap, kiki ba nyék béba yap njel, Nyambe a tam béba jam a kalak le a’ boñ bo, a boñ ha bé yo.” —Yôna 3:10."
2048,5 Le Diable provoque le plus de malheurs possible sur la terre.,5 Nsohop a nai ni yônôs nkoñ isi ni béba.
2049,8 Voici le premier : aucun malheur n’arrive par hasard ; tout malheur qui n’est pas directement causé par quelqu’un est provoqué par une puissance mystique.,8 Tembee yada Satan a nhôlôs yo ini le: Jam li be jo kii jo li mpémél bé mut yañga; hiki jam li yé le ngim mut bé yon i boñ bés i mbombom li nlôl ni ngui mi mbuu mimbe.
2050,La Bible dit : « Le sage a peur du malheur » .,"Bibel i nkal le: “Mut pék a nyoñ yihe.” —Bingéngén 14:16, MN."
2051,"« Après une guerre et tant de malheurs, tout le monde semblait prêt à accueillir ne serait- ce que l’idée d’un âge d’or », a observé Beulah Covey.","Beula Kôvéi a kal le: “I nene le i mbus gwét ni njôô, bôt bobasôna ba bi leege ni maséé ñwin u kék i gôl.”"
2052,Le texte choisi pour l’année 2019 nous donne trois raisons de rester calmes même quand des malheurs se produisent dans le monde ou dans notre vie personnelle.,"Pes kaat i nwii i i mpohlana inyu nwii 2019, i nti bés manjom maa ma ma nla tinde bés i yén nwee ngéda mam mabe ma mbôña i nkoñ isi, tole ngéda di mboma mandutu i niñ yés."
2053,Nous devons [faire] revivre en nous le sentiment enflammé de Paul qui s’exclamait : “Malheur à moi si je n’annonçais pas l’Évangile !”,"Di nlama bana nlélém makénd Paul a bééna, nu a bi lond le: ‘Ngoo ni me ibale me ñañal bé me miñañ minlam.’”"
2054,"Selon cette idée, les esprits des ancêtres sont des amis puissants, capables de donner de bonnes récoltes, de favoriser le bien-être et de protéger des malheurs.","I noñnaga ni mahoñol mana, mimbuu mi basôgôl mi yé mawanda ma ngui, mi nhôla i bana mabumbul malam, mi mboñ le niñ i ba loñge, mi nkéñ le béba jam i bôña bañ."
2055,Le royaume de Dieu gouvernera la terre et éliminera tous les malheurs et toutes les souffrances.,"I Ane i Djob i, i ga énél hisi, i ga mélés njôghe ni mandutu."
2056,"Si Jéhovah nous protégeait miraculeusement de tous les malheurs, ne fournirait- il pas à Satan l’occasion de le provoquer  ?","Ibale Yéhôva a boñog mam ma hélha inyu sôñ bés hiki ngéda di nkôhna manjelel, ba ki hala a nti bé Satan njom inyu suu Yéhôva?"
2057,"De plus, l’humanité est esclave du péché et de la mort, et elle plie sous le poids du chagrin, des souffrances et des malheurs depuis si longtemps que beaucoup, résignés, pensent que cette vie est normale, naturelle.","Kiki mut binam a yé minkôm mi béba ni nyemb, a salak ki ikété njôghe, ndutu, ni njiiha hala a yé ntandaa ngéda nano, jon ngandak bôt i nhoñol le nya ipe i ta ha bé, i bi sôk ki i neebe le hala nyen niñ i yé hana isi."
2058,"Malheur à vous, parce que vous êtes comme ces tombes qu’on ne remarque pas et sur lesquelles on marche sans le savoir !","Ngoo ni bé, inyule ni yé kiki bisoñ le ba mpala bé tehe, bôt ba nkil mu ngii ndi ba nyi bé hala!”"
2059,"Quand il donnait le témoignage à ceux qui l’interrogeaient, il se souvenait de ces paroles de Paul, contenues en 1 Corinthiens 9:16 : « Malheur à moi si je n’annonce pas la bonne nouvelle !","Mu kii a bé tééne i bôt ba bé bat nye mambadga likalô ni makénd, a bi bigda bibañga bi Paul bini bi mpémél i kaat 1 Korintô 9:16, bi bi nkal le: “Ngoo ni me ibale me ñañal bé me miñañ minlam!”"
2060,b) Comment le mari doit- il exercer sa responsabilité de chef de famille ?,Lelaa muda a nlama tehe libak le nlôm a yé ño u lihaa?
2061,Prenons le cas d’une chrétienne dont le mari s’est montré infidèle.,"Kiki hihéga, muda a nla kit le a bos bé to ibale nlôm a nai ni ndéñg."
2062,"Par exemple, le mari d’une sœur lui permettait d’aller prêcher seulement certains jours de la semaine.","Kiki hihéga, nlôm sita yada a kal nye le a ke añal miñañ minlam ngim dilo ndigi ikété sonde."
2063,14 La Bible explique que le mari et la femme ont des rôles différents dans la famille.,14 Bibel i ñunda le munlôm ni muda ba gwé bé tel yada ikété ndap lihaa.
2064,Mais la Bible explique que le mari est chef de famille.,"Ndi, Bibel i nkal le munlôm nyen a yé ño u ndap lihaa."
2065,CE QUE LA BIBLE DIT : Le mari est le chef de famille .,JAM BIBEL I NKAL: Nlôm nyen a yé ño u ndap lihaa. —Efésô 5:23.
2066,Il a précisé : « Aussi bien le mari que sa femme sont dévoués à Dieu et font des progrès remarquables. »,"Mankéé Crist a nkal le: “Mut nu bo nwaa ba bi ti bomede nkikip, ba boñ ki mahol malam.”"
2067,"Le mari explique : « Avant même que nos enfants sachent marcher et parler, nous leur parlions des joies d’être pionniers et de servir la congrégation.","Nlôm a nkal le: “Ilole bon bés ba mbôdôl ke ni pot, di bé kal bo maséé ma yé i bôlô nsañal ni i sal inyu likoda."
2068,Le mari témoigne du respect pour son Chef Christ Jésus en imitant la manière dont Jésus exerce l’autorité sur la congrégation .,Balôm ba nlama ti Yésu Kristô nu a yé ño wap lipém. Ba mboñ hala i ngéda ba nkôna lelaa Yésu a ñénél likoda.
2069,"Cet amour doit se voir non seulement dans la congrégation, mais aussi dans la famille, entre le mari et la femme, et entre les parents et les enfants.","Gwéha i nlama nene ha ndik i likoda bé, ndi yak ni ikété ndap lihaa—i pôla babiina ni i pôla bagwal ni bon."
2070,"Après la réunion, une pionnière âgée dont le mari n’était pas dans la vérité m’a dit, les larmes aux yeux : « J’ai essayé, mais je n’ai pas pu prêcher plus.","Mbus likoda, ñunuk sita wada u u bé nsañal, ni nu nlôm a bé bé i ntôñ, a kal me ni gwiiha mis le: “Me bi liya, ndi me nla ha bé sal ngandak kiki behee.”"
2071,"Il peut arriver qu’une famille sombre dans une pauvreté extrême, c’est-à-dire ne dispose plus des biens de première nécessité, parce que le mari refuse d’y pourvoir, alors qu’il serait en mesure de le faire.","Lihaa li nla yila liyep, kayéle li hañak yak bijek inyule isañ mbai a ntjél tééda lihaa jé to hala kiki a gwé bigwel moo inyu boñ hala."
2072,"Le mari ne doit donc pas se décharger de son autorité, mais l’assumer résolument ; il ne doit pas non plus se comporter en tyran ou agir avec rudesse, mais au contraire se montrer bienveillant, raisonnable et bon.","Isañ mbai a nlama bé so mbegee yé, ndi a begee yo kiki munlôm; a nlama bé énél ni mbanda, to leñ bôt bé ba lihaa bibuk bibe, ndi a unda gwéha ni loñgeñem, a nogok ki bo."
2073,"Dans la famille, quel est le rôle du mari ?",I mbe tel munlôm a gwé ikété lihaa?
2074,Assuérus* ? Quelle différence avec le genre de mari dont rêverait n’importe quelle Juive fidèle !,Ahasuérus a yé maselna ngandak ni ntén munlôm bingond bi Lôk Yuda bi bi nkon Djob woñi bi nla bana ngôñ i bii.
2075,"Et souvent, ceux qui étaient pionniers avant de se marier le restent après leur mariage (Rom.","Ngandak i bi léba le, i sélél Yéhôva kiki ngwelnson nu ngéda yosôna ngeñ ba bé ba ngi yii boñge ba wanda, i bi hôla bo i bana libii lilam."
2076,"Bien entendu, une chrétienne doit respecter son mari, qu’il le mérite ou pas (Gal.","Ibale a ñunda le a gwé litam li mbuu, a undga gwéha ni loñgeñem, hala a ga tinde nwaa i ti nye njôôñ lipém."
2077,2 Hanna a le bonheur d’avoir un mari qui l’aime.,2 Hana a yé nsaibak inyule a gwé nlôm nu a ngwés nye.
2078,1-3. a) Est- ce facile pour Esther de s’avancer vers le trône de son mari ?,1-3.  Baa hala a yé jam li ntomb inyu Ester i kôôge bebee ni yééne i ane i nlôm?
2079,C’est pourquoi Paul a exhorté les chrétiens à se marier “ seulement dans le Seigneur ”. — 1 Corinthiens 7:39.,Jon Paul a bi bat le bikristen bi ‘biiba ndigi i Nwet.’ —1 Korintô 7:39.
2080,C’est pourquoi la Bible donne le sage conseil de se marier « seulement avec un disciple du Seigneur » .,Jon Bibel i nti bés maéba malam le di ‘biiba ndigi i Nwet.’ —1 Korintô 7:39.
2081,Le second examine les rôles du mari et de la femme selon les Écritures.,Yigil i nyônôs iba i nwan jam Bitilna bi nkal inyu nson u munlôm ni u muda.
