,french,bassa
1471,"Avec le temps, les habitants de cette région ont adopté une forme de culte intégrant certaines croyances et pratiques dictées par la Loi de Dieu, comme la circoncision.","Kii ngéda i bé tagbe, ba bi bot ngim base i i bé noñ ngim mam i Mbén Djob kiki bo likwee."
1472,"Dans beaucoup de Bibles, le nom de Dieu a été remplacé par des titres comme SEIGNEUR ou DIEU.","Ikété ngandak Bibel, ba bi héya jôl li Djob, ba héñha jo ni mangédi mé kii bo NWET tole DJOB."
1473,JOYAUX DE LA PAROLE DE DIEU | ISAÏE 29-33,MASÔÔ MA NKUS MA BIBEL | YÉSAYA 29-33
1474,"Mais certains humains, comme Abel, Hénok et Noé, sont restés fidèles à Dieu .","Ndi, ndék bôt kiki Abel, Énok, ni Nôa, i bi waa bé téñbe ni Yéhôva. —Lôk Héber 11:4, 5, 7."
1475,Dieu écoute- t- il toutes les prières ?,Baa Djob a ñemble masoohe momasôna?
1476,"» En nous concentrant sur les choses spirituelles, nous pouvons donc être en paix avec Dieu et avec nous- mêmes dès aujourd’hui, et vivre éternellement dans l’avenir.","Ngéda niñ yés i yé nyonok ni mam ma mbuu, di yé di bana nsañ ni Djob ni bésbomede i len ini, di ban-ga ki botñem i niñ boga i dilo di nlo."
1477,18 Comment une connaissance exacte de Dieu a été utile à Job.,18 Lelaa bañga yi i Djob i bi hôla Hiôb?
1478,JOYAUX DE LA PAROLE DE DIEU | PROVERBES 1-6,MASÔÔ MA NKUS MA BIBEL | BINGÉNGÉN 1-6
1479,"De plus, le riz est depuis longtemps un symbole mystique de la fécondité, du bonheur et de la longévité.","Jam lipe ki, ibôdôl behee ikété mam ma makañ, kôn i gwé maada ni nkôô gwal, ni maséé, ni ntandaa niñ."
1480,"b) En rapport avec certaines coutumes, comme le fait de lancer du riz ou d’autres choses semblables, que devraient prendre en considération les chrétiens ?","Inyu bilem kiki i nwes kôn tole gwom bipe hala, kii bikristen bi nlama ndugi bôk béñge?"
1481,11. a) Pourquoi les mamans peuvent- elles facilement se mettre à la place de Marie ?,11.  Inyuki bôda bobasôna ba nla nok Maria?
1482,"Pour honorer l’Auteur de la vie, ils devaient absolument éviter toute action ou toute négligence qui pouvait mettre la vie des autres en danger.","Inyu ti Nwet niñ lipém, ba bé lama keñgle liboñok jo ki jo li bé le li hubus niñ i bôt bap ba libôk."
1483,En mesurant le tissu avec un mètre.,Ndik ngéda b’a hek libatô lini ni méta.
1484,Pourquoi les frères qui ont des participations aux réunions devraient- ils mettre en pratique 1 Corinthiens 14:40 ?,"Inyuki bilôk bikéé bi bi gwé minkwel i likoda, bi nlama noñ mabéhna di nléba i kaat 1 Korintô 14:40?"
1485,Qu’est- il raisonnable de prendre en compte quand nous réfléchissons à ce que nous allons mettre ?,Limbe jam di kôli hoñol i ngéda di mpohol mambot di nhaba?
1486,"Depuis longtemps, l’organisation de Jéhovah nous aide à nous mettre à la place des personnages bibliques et à imaginer où ils vivaient.","Ibôdôl behee, ntôñ u Yéhôva u nsal ni ngui inyu boñ le di nok lingoñoo, ngéda di ñañ miñañ mi bôt ba yé ikété Bibel, di nôgdaga wengoñle di yé i tehe kiki ba bé niñ ha ngéda i."
1487,» Mettre en relief les idées de l’intertitre « SMS : quelques astuces ».,Yigye matode ma yé i si man ño nkwel le “SMS: Quelques astuces.”
1488,"S’il ne se réfugiait pas dans une des villes que Jéhovah avait mises à part, le vengeur du sang avait le droit de le mettre à mort. w17.11 9 § 6-7.","Ibale a yéñ bé lisolbene ikété tison yada mu bitison bisamal bi Yéhôva a bi bagal, mut lihaa i nwet a bi nol, a bé kunde i pendee nye. w17.11 9 § 6, 7"
1489,"Et que dire d’Éliya, qui a dû mettre à mort des prophètes de Baal et servir son Dieu alors qu’un roi apostat régnait sur le pays ? Quelle serait sa réaction si on lui demandait de transmettre aux gens un message d’espoir réconfortant lors de visites amicales ?","Élia a bé gwélél Yéhôva isi énél i béba kiñe. Ibale ba nkal nye len le nson wé u ta ha bé i nol bibéba bi bapôdôl ba Baal, ndi le a nlama yuuga bôt inyu añle bo miñañ minlam mi nsañ ni mi hogbe, ki a nôgda lelaa?"
1490,"En bref, il nous faut à la fois « mettre notre confiance en Jéhovah et faire le bien » ; nous devons « agir avec fidélité », ce qui implique manifester la foi.","I sem kwep, i nsômbla mam ima: Pok, ‘i bôdôl Yéhôva ñem, ni boñ ki loñge’; iba, “i téñbe ikété maliga.”"
1491,"4 Si un enfant a des doutes sur un enseignement, efforce- toi de ne pas réagir trop vivement ni de te mettre sur la défensive.","4 Ibale mañge a mpééna ngim biniigana, boñ biliya le u unup bañ tole u timbhe bañ nye wengoñle u nôôma nye."
1492,Il a plutôt imaginé différentes façons de le mettre à l’aise pour discuter de la Bible.,"Ndi Kris, i mankéé nu a bi bôdôl nkwel ni nye a bi hoñol ngandak manjel a bé le a gwélél inyu boñ le Gaven a ba maséé i kwel mam ma nlôl i Bibel."
1493,"Si vous fragilisez cette organisation en vous rebellant, vous risquez de mettre en danger tous vos compagnons d’armes.","Ibale wada nan a nyan bitelbene bini ndi a ndogop, a nla boñ le bini bisônda bipe bi nimis niñ yap."
1494,Chaque disciple de Jésus doit comprendre l’importance de mettre les intérêts de Dieu en premier.,Hiki ngwélél Djob a nlama tehe nseñ i bii gwéñe bi Djob kiki jam li bisu i niñ yé.
1495,"Pour manifester l’amour comme Jésus, nous devons mettre les intérêts des autres en premier et ne pas nous mettre en colère .","Inyu unda gwéha i kristen, di nlama yéñ loñge i bôt bape, di nwas ki nyumba —1 Korintô 13:5."
1496,13 Dieu va bientôt mettre fin aux souffrances,13 Ndék ngéda Djob a mélés mandutu
1497,"Dans une autre vision, Jean a vu le royaume des cieux vaincre Satan et mettre fin pour toujours à sa domination.","I yiinda ipe, Yôhanes a tehe Ane Ngii i nyémbél Satan, i mélés ki énél yé i boga ni boga."
1498,"Par-dessus tout, ils voulaient se mettre au travail !","Iloo mam momasôna, ba bé yamnda ni ngôñ i jôp i bôlô i likalô!"
1499,Quelles accusations les Juifs avancent- ils pour que Pilate fasse mettre à mort Jésus ?,Mimbe minsohi Lôk Yuda i ñôm Yésu bisu bi Pilatô inyu boñ le a nôla?
1500,Il avait maintenant de quoi retourner dans l’Androy et mettre en place un petit commerce de yaourt !,"Moni mi, mi bi hôla nye i saa ndiyô inyu témb i Antandrôi, ni i bôdôl nyuñga i mabga milik."
1501,Le manque de sommeil et les bouleversements émotionnels risquent de mettre votre relation à rude épreuve.,"Ni man i ndap, bagwal ba nla bôdôl lal pé. Yak mahoñol ni maboñog map ma nla héñha."
1502,De quelles façons pouvons- nous le mettre en pratique ?,Mambe manjel di nla gwélél inyu noñ maéba ma?
1503,Satan a donc demandé à mettre à l’épreuve son intégrité.,Satan a bat Djob kunde i noode Hiôb.
1504,» Jéhovah condamne la magie et la sorcellerie parce que ceux qui les pratiquent risquent de se mettre directement sous le pouvoir de Satan le Diable .,Yéhôva a ñoo ngambi ni liemb inyule maboñok ma ma nla ha mut kunda yada i si énél i Satan Nsohop.—Lôk Lévi 19:26.
1505,"S’il ne se fie qu’à son expérience, un ancien pourrait se mettre à traiter des questions relatives à la congrégation sans d’abord prier Jéhovah.","Ibale mañ u likoda u mbii ndik botñem yé i ngii yi yé i mam, le niñ i bi niiga nye, u mañ u, u nla bôdôl gwel minson mi likoda ibabé le a soohe ndugi Yéhôva."
1506,"Dans le monde nouveau, la société humaine sera unie dans le culte du vrai Dieu.","I mbok mondo i, bôt b’a ba maada i bégés Djob li maliga."
1507,b) Quel contraste Jéhovah voit- il quand il observe le monde aujourd’hui ?,Mambe mahéñha Yéhôva a ntehe i ngéda a béñge nkoñ is i len ini?
1508,"Vous, vous êtes de ce monde ; moi, je ne suis pas de ce monde » .","Bé ni yé bôt ba nkoñ isi unu, ndi me me ta bé mut nkoñ isi unu.” —Yôhanes 8:21-23."
1509,Les respecter nous procure une joie et un contentement que l’on ne trouve nulle part dans ce monde agité.,"I nôgôl mambén ma, li nlona maséé ma di nla bé léba homa numpe munu béba nkoñ isi."
1510,"27 Actuellement, nous attendons la fin du monde de Satan dans sa totalité.","27 I len ini, di mbem lisuk li nkoñ isi u Satan wonsôna."
1511,"Est- ce que vous voyez, là-bas à l’horizon, la récompense promise, le monde nouveau que vous attendez depuis longtemps ?","Baa yak we u ntehe mbok yondo, ni bisai Yéhôva a mbôn we?"
1512,"une explication logique aux problèmes du monde ,",Bañga ndoñol i mandutu ma nkoñ isi. —Masoola 12:12.
1513,"Un père sage et plein d’amour instruit ses enfants. De même, Dieu enseigne à tout le monde la meilleure façon de vivre.","Nlélém kikii isañ nu gwéha ni nu pék a niiga bon bé, hala nyen Djob a niiga bôt mbog yosôna lelaa ba niñ i nya i nlôôha loñge."
1514,"Elle admet : « Comme j’ai grandi dans une famille où tout le monde se mettait souvent en colère, je dois lutter aujourd’hui encore contre ce sentiment.","A nkal le: “Letee ni i len ini, me ngi jok ni hiun, inyule me bi nañ i lihaa i het hiki mut a bé bep unup.”"
1515,"18, 19. a) De quelles idées du monde devons- nous particulièrement nous méfier ?","18, 19.  Inyuki di nlama yoñ yihe ni litehge li mam nkoñ isi u nhôñôs i nya i nhoo bé nene?"
1516,"Même s’il les avertit que le monde aura de la haine pour eux, Jésus les rassure : « Si le monde vous hait, vous savez qu’il m’a haï avant de vous haïr.","To hala kiki a mbéhe bo le nkoñ isi u ga oo bo, Yésu a nti banigil bé makénd, a nkal le: “Ibale nkoñ isi u ñoo bé, ni nyi le u bi oo me ilole u ñoo bé."
1517,Jésus annonce ensuite : « Il y aura une grande tribulation comme il n’y en a jamais eu depuis le commencement du monde et comme il n’y en aura plus.,"I mbus, Yésu a nlegel le: “Njiiha keñi y’a ba, i nya i yé ngi ba ibôdôl bibôdle bi nkoñ isi letee ni nano, to, y’a ba ha bé ki.”"
1518,"Collaborant avec ces puissances bestiales, le monde des affaires et la science ont contribué à l’invention de certaines des armes les plus monstrueuses que l’on puisse imaginer, et ils en ont tiré des profits colossaux.","Kiki ba nsal lôñ ni biénél bi bi mpôôna binuga bi bikai, bôt ba nyuñga ba nkoñ isi ni ba njôôñ yi ba bi bañ mañgaa ma mbuma ñañ, ba kôs ki nseñ u moni ngandak."
1519,Jésus savait que la plupart de ses disciples auraient besoin de gagner leur vie dans ce monde commercial injuste.,"Yésu a bé yi le, ngandak banigil bé i bé lama boñ biliya inyu pamba munu nkoñ isi u ngitelepsép unu."
1520,"Nous devons nous aussi trouver de la joie dans la vérité, dire la vérité et penser à tout ce qui est vrai, même si nous vivons dans un monde de mensonge et d’injustice .","Di nlama ki kon maséé ni maliga, di pot maliga, di wan ki mam momasôna ma yé maliga, to hala kiki di niñ i nkoñ isi u u yé nyonok ni bitembee ni ngitelepsép. —1 Korintô 13:6; Filipi 4:8."
1521,Beaucoup dans ce monde prennent le mariage à la légère.,Ngandak bôt ikété nkoñ isi i nyan libii.
1522,prêchent que seul le Royaume de Dieu peut régler les problèmes du monde.,ba ñañal le Ane Djob yotama yon i nla mélés mandutu ma nkoñ isi
1523,"Qu’est- ce que “ l’esprit du monde ”, et comment cet esprit ‘ opère- t- il ’ dans les individus ?","Kii i yé “mbuu u nkoñ isi,” lelaa “u nsal” ikété bôt ba ndogbene Djob?"
1524,Le récit ajoute : « Jéhovah lui accorda de concevoir et elle mit au monde un fils.,"I mbus, Bibel i nkal le: “Yéhôva a boñ nye le a nembee, a gwal ki man munlôm.”"
1525,Il lui a répondu par e-mail : « J’ai été très intéressé par la partie qui explique qu’une puissance maléfique domine le monde.,"A bi béñge yo, a tilna nye ni njel internet le: “Homa ba nkal le ngui ibe yon i yé mbus mandutu ma nkoñ isi nyen a nlôôha tihba me."
1526,Nous avons également effectué des visites de filiale un peu partout dans le monde pour encourager les familles du Béthel et les missionnaires. Quel beau privilège !,"Di bi bana ki nsima i yuuga ngandak Bétel i nkoñ isi, inyu lédés mahaa ma Bétel, ni basañal ba tôbôtôbô ba ba bé lôl i biloñ bipe."
1527,"Pour plaire à Jéhovah, nous devons apprendre à aimer tout le monde .","Inyu lémél Yéhôva, di nlama nigil i gwés bôt bobasôna. —1 Yôhanes 3:11, 12."
1528,"Devant tout le monde, elle avoue la vérité au sujet de sa maladie et précise qu’elle vient d’être guérie.",Bisu bi bôt bobasôna a mpot maliga inyu kon wé ni le a ntip mbôôp.
1529,"21 Dans ce vieux monde, même ce qui semble être « la vie rêvée » ne dure pas.","21 Munu bôô hiai ini, yak yom bôt ba nsébél niñ lam, i yé nhubuk."
1530,162 68 Le Fils de Dieu est « la lumière du monde »,162 68 Man Djob —“Mapubi ma nkoñ isi”
1531,"17 On imagine qu’Esther prie silencieusement avant de prononcer ces mots : « Si j’ai trouvé faveur à tes yeux, ô roi, et si vraiment cela paraît bon au roi, qu’à ma requête on m’accorde mon âme, et mon peuple à ma demande » (Est.","17 Di nla hégda le Ester a mpala soohe ikété ñem wé, mbus a kal le: “Ibale me nléba karis i mis moñ, a kiñe, ni ki le ibale hala a nlémél kiñe, ti me niñ, yon me nyagal, yak loñ yem, yon me nyét.”"
1532,» Cette femme aurait- elle écrit ces mots si les proclamateurs avaient montré ne serait- ce qu’une pointe d’irritation ?,Baa i muda nu a bé le a tila hala ibale batéé likalô ba unda to ndék hiun yokela?
1533,Répétez à votre bébé des mots et des idées importants pour qu’il les apprenne très tôt.,Tiimba sima minlélém mi bibuk ni minlélém mi mahoñol inyu boñ le a pala bôdôl nigil
1534,Le mot grec traduit par « impureté » a un sens large : il désigne beaucoup plus de choses que les péchés sexuels.,"Buk i Grikia inyu “nyega,” i ntihba ndik bé mam ma nyega i malal."
1535,Rappelle le thème de ton discours tout au long de son développement par la répétition des mots clés du thème ou par l’emploi de synonymes.,"Hôñlaha bôt ño nkwel woñ mu ngéda yosôna u mba u nti nkwel, u tiimbaga balôm ba bibuk ba ño nkwel tole u gwéélak bibuk bipe bi bi gwé nlélém ndoñi."
1536,Discernez le message derrière les mots.,"U nok ndigi bañ bibuk bi nlô woñ tole bi ñwaa woñ, ndi noode wan mahoñol mé."
1537,Ne répète pas mot pour mot ce qui est écrit dans une publication ; exprime- toi plutôt dans tes propres termes.,"Iloole u tiimba ndik bibuk bi bi yé ntilga mu lipep li nkwel woñ tole i kaat, gwélél bibuk gwoñ wemede."
1538,Jéhovah Dieu nous souffle les mots.,Yéhôva a ga sayap nyo woñ.
1539,"Si tu ne sais pas comment un mot se prononce, cherche dans un dictionnaire, écoute un enregistrement de la publication ou demande à un bon lecteur.","Ibale u nyi bé lelaa ba mpahal ngim buk, béñge yo i kaat ndoñi bibuk, emble lisoñgol li kaat u yé añ, tole bat mahôla ma mut nu a nsoñgol loñge."
1540,"Quels que soient les mots exacts qu’ils prononcent, les mariés font un vœu devant Dieu.","I nla ba le bape ba bi kal bé minlélém mi bibuk, ndi yak bo ba bi ti likak i bisu bi Djob."
1541,"« Je buvais chaque mot qui était prononcé », expliquerait Arthur.",Arthur a kal le: “Me bé emble hiki yom ba bé kal.”
1542,"Même si j’avais souvent le dernier mot dans les débats, au final, j’étais toujours frustrée.","Tolakii me bé net ngandak minkaa, hala a bé ti bé me maséé."
1543,Le mot “ honorable ” qualifie quelque chose que l’on estime et qui est précieux.,"Bini bibañga le “jam li lipém” bi nkobla le “jam li ba ndiihe,” ni “jam li li yé tik.”"
1544,Le mot « impureté » désigne différents types de comportements mauvais.,Ndi nyega i ntihba ngandak mintén mi béba.
1545,Exprime les pensées dans tes propres termes ; ne te contente pas de répéter mot pour mot des expressions tirées d’un document imprimé.,Gwélél bibañga gwoñ wemede inyu niiga; u tiimba ndik bañ minlélém mi bibuk kiki mi yé ntilga i lipep.
1546,Isole les mots clés.,Pémés balôm ba bibuk.
1547,Le mot grec traduit par “ conscience ” figure une trentaine de fois dans les Écritures grecques chrétiennes.,"Ikété Bitilna bi hop u Grikia, buk inyu kiññem i nene bebee le 30 ma ngélé."
1548,"Ce Libérateur désigné par Dieu sera le Messie, mot qui veut dire “ Oint ”.","Ntohol nu nyen a bé lama ba Mésia, tole “Nhook,” nu Djob a ga téé."
1549,"Le même mot est traduit par “ tyranniques ” en Actes 20:29, 30, où il désigne des apostats oppresseurs qui diraient “ des choses perverses ” et chercheraient à égarer les chrétiens.","Nlélém buk, kaat Minson mi baôma 20:29,30 i nkobol yo le “binyéiha” inyu pôdôl bôt ba matjañg ba ba ntét bape, ba podok “mam ma kôdi,” ni yéñ njel i yumus bape."
